"","municipio","uf","lat","long"
"482","Viamão","RS",-30.086743516,-51.021834156
"483","Vicente Dutra","RS",-27.165375675,-53.4047753
"484","Victor Graeff","RS",-28.561369775,-52.750146225
"485","Vila Flores","RS",-28.8662151333333,-51.5517086666667
"486","Vila Lângaro","RS",-28.1066752,-52.144305
"487","Vila Maria","RS",-28.5358962,-52.1529477
"488","Vila Nova do Sul","RS",-30.3433861666667,-53.8806766
"489","Vista Alegre","RS",-28.440556,-52.965833
"490","Vista Alegre do Prata","RS",-28.8071125,-51.79239845
"491","Vista Gaúcha","RS",-27.2906704,-53.69975845
"492","Vitória das Missões","RS",-28.35244855,-54.5024126
"493","Westfalia","RS",-29.422996,-51.7659817
"494","Xangri-lá","RS",-29.8069974,-50.0524332
"495","Água Santa","RS",-28.1737192666667,-52.0343051333333
"496","Áurea","RS",-27.6940716333333,-52.0524607333333
