"","municipio","uf","lat","long"
"490","Monte Azul","MG",-15.1470778,-42.8664853
"491","Monte Belo","MG",-21.3334698,-46.3682422
"492","Monte Carmelo","MG",-18.7294333941176,-47.4967068117647
"493","Monte Formoso","MG",-16.8675234,-41.2555697
"494","Monte Santo de Minas","MG",-21.20084909375,-46.9716702
"495","Monte Sião","MG",-22.4334192,-46.5720146133333
"496","Montes Claros","MG",-16.7302878650602,-43.8674779710843
"497","Montezuma","MG",-15.1710195,-42.4992776
"498","Morada Nova de Minas","MG",-18.6022924142857,-45.35474245
"499","Morro da Garça","MG",-18.5469715,-44.6021701
"500","Morro do Pilar","MG",-19.2166492,-43.3770278
"501","Munhoz","MG",-22.6146407,-46.3602181
"502","Muriaé","MG",-21.119868697561,-42.3752269853658
"503","Mutum","MG",-19.8165243,-41.4380608
"504","Muzambinho","MG",-21.3691136,-46.5207774
"505","Mário Campos","MG",-20.0531797,-44.1879319333333
"506","Nacip Raydan","MG",-18.4544332,-42.2467556
"507","Nanuque","MG",-17.8382484136364,-40.3493388045455
"508","Naque","MG",-19.2261756,-42.3304051
"509","Natalândia","MG",-16.5075624,-46.4931357
"510","Natércia","MG",-22.1193292461538,-45.5131450692308
"511","Nazareno","MG",-21.2170074666667,-44.6143946666667
"512","Nepomuceno","MG",-21.2277055666667,-45.2326753733333
"513","Ninheira","MG",-15.3191306,-41.7533844
"514","Nova Belém","MG",-18.4894385333333,-41.0735974
"515","Nova Era","MG",-19.7540628846154,-43.0277930461539
"516","Nova Lima","MG",-19.9920035961538,-43.8562665576923
"517","Nova Módica","MG",-18.4398407,-41.500863
"518","Nova Ponte","MG",-19.162684,-47.6781832
"519","Nova Porteirinha","MG",-15.8040523,-43.3000207
"520","Nova Resende","MG",-21.1272201857143,-46.4203944285714
"521","Nova Serrana","MG",-19.8762058789474,-44.9819976631579
"522","Nova União","MG",-19.6887549,-43.5868296
"523","Novo Cruzeiro","MG",-17.4489774,-41.8825003578947
"524","Novo Oriente de Minas","MG",-17.4151323,-41.2172546
"525","Novorizonte","MG",-16.017568,-42.4082636
"526","Olaria","MG",-21.8603282333333,-43.9380284333333
"527","Olhos-d'Água","MG",-17.4027135,-43.571039
"528","Oliveira","MG",-20.696583195,-44.827074825
"529","Oliveira Fortes","MG",-21.3408653,-43.4577721
"530","Olímpio Noronha","MG",-22.0648499,-45.2617271333333
"531","Onça de Pitangui","MG",-19.7425892,-44.8078596
"532","Oratórios","MG",-20.4261749666667,-42.8004226666667
"533","Orizânia","MG",-20.5063147,-42.2082954
"534","Ouro Branco","MG",-20.5244237333333,-43.6926555
"535","Ouro Fino","MG",-22.2816577222222,-46.3714155888889
"536","Ouro Preto","MG",-20.3823803472222,-43.5284736805556
"537","Ouro Verde de Minas","MG",-18.0705704,-41.2702934
"538","Padre Carvalho","MG",-16.3618375,-42.5160481
"539","Padre Paraíso","MG",-17.06793,-41.4821138
"540","Pai Pedro","MG",-15.5212176666667,-42.9696477333333
"541","Paineiras","MG",-18.906285,-45.5343096
"542","Pains","MG",-20.3697338,-45.6625534
"543","Paiva","MG",-21.2869502,-43.4164866
"544","Palma","MG",-21.3724912,-42.3110866
"545","Palmópolis","MG",-16.7415194,-40.4225632
"546","Papagaios","MG",-19.4503771,-44.7489774
"547","Paracatu","MG",-17.2201020541667,-46.8753510041667
"548","Paraguaçu","MG",-21.5537215384615,-45.7378422692308
"549","Paraisópolis","MG",-22.5516278428571,-45.7811089785714
"550","Paraopeba","MG",-19.2817492,-44.4081745
"551","Pará de Minas","MG",-19.8591821615385,-44.6118602115385
"552","Passa Quatro","MG",-22.39123026875,-44.966862475
"553","Passa Tempo","MG",-20.6523538,-44.4956258
"554","Passa-Vinte","MG",-22.2099592,-44.2341314
"555","Passabém","MG",-19.3523634,-43.1383614
"556","Passos","MG",-20.7232739571429,-46.6162212857143
"557","Patis","MG",-16.0810692,-44.0804548
"558","Patos de Minas","MG",-18.5858759,-46.4943262282609
"559","Patrocínio","MG",-18.9417024464286,-46.9919259
"560","Patrocínio do Muriaé","MG",-21.1511885,-42.2148992
"561","Paula Cândido","MG",-20.8733595,-42.9801372
"562","Paulistas","MG",-18.4234340333333,-42.8717948666667
"563","Pavão","MG",-17.4297078,-41.001056
"564","Pedra Azul","MG",-16.004183,-41.2823942
"565","Pedra Bonita","MG",-20.5204091333333,-42.3304833333333
"566","Pedra Dourada","MG",-20.8294903,-42.1541409
"567","Pedra do Anta","MG",-20.5977579,-42.7129485
"568","Pedra do Indaiá","MG",-20.2573375,-45.2074749
"569","Pedralva","MG",-22.2434832692308,-45.4669754846154
"570","Pedras de Maria da Cruz","MG",-15.6007593,-44.3884541
"571","Pedrinópolis","MG",-19.2291808,-47.4633889
"572","Pedro Leopoldo","MG",-19.624085044,-44.042514184
"573","Pedro Teixeira","MG",-21.7048616,-43.7446342333333
"574","Pequeri","MG",-21.8351952,-43.120077
"575","Pequi","MG",-19.6302521,-44.6607003
"576","Perdigão","MG",-19.9530125,-45.0789515
"577","Perdizes","MG",-19.3542162416667,-47.2839367833333
"578","Perdões","MG",-21.0926368066667,-45.0889438333333
"579","Periquito","MG",-19.1565095,-42.2404513
"580","Pescador","MG",-18.3564581,-41.5967255
"581","Peçanha","MG",-18.54617,-42.5628462
"582","Piau","MG",-21.5007783,-43.3263946
"583","Piedade de Caratinga","MG",-19.7599896,-42.0775595
"584","Piedade de Ponte Nova","MG",-20.2461622,-42.7365075666667
"585","Piedade do Rio Grande","MG",-21.4682727666667,-44.1956630333333
"586","Piedade dos Gerais","MG",-20.4700467,-44.2240193
"587","Pimenta","MG",-20.4824789,-45.7995367
"588","Pingo-d'Água","MG",-19.7278226,-42.4081874
"589","Pintópolis","MG",-16.056302,-45.1459983
"590","Piracema","MG",-20.5086721,-44.4757686
"591","Pirajuba","MG",-19.9088008666667,-48.7004905
"592","Piranga","MG",-20.6862955,-43.30154644
"593","Piranguinho","MG",-22.4031781,-45.5342035
"594","Piranguçu","MG",-22.5279257,-45.4981867
"595","Pirapetinga","MG",-21.6585344,-42.3443226
"596","Pirapora","MG",-17.339836812,-44.913305528
"597","Piraúba","MG",-21.2722501,-43.0240007
"598","Pitangui","MG",-19.6867819266667,-44.8939509666667
"599","Piumhi","MG",-20.4675884294118,-46.4887979764706
"600","Planura","MG",-20.1383392,-48.7008178
"601","Pocrane","MG",-19.617335,-41.6331978
"602","Pompéu","MG",-19.22844314,-44.9948915933333
"603","Ponte Nova","MG",-20.415835459375,-42.9000669875
"604","Ponto Chique","MG",-16.6315428,-45.061463
"605","Ponto dos Volantes","MG",-16.7501244,-41.5040333
"606","Porteirinha","MG",-15.7437755,-43.0243135
"607","Porto Firme","MG",-20.6714218,-43.0910843
"608","Poté","MG",-17.805796,-41.78755846
"609","Pouso Alegre","MG",-22.2336829577778,-45.9336088288889
"610","Pouso Alto","MG",-22.196849475,-44.974373925
"611","Poço Fundo","MG",-21.7861482285714,-45.9626380357143
"612","Poços de Caldas","MG",-21.7863893421053,-46.5639844973684
"613","Prados","MG",-21.0548118214286,-44.0856460714286
"614","Prata","MG",-19.3147112533333,-48.8891430266667
"615","Pratinha","MG",-19.7486841666667,-46.3802445333333
"616","Pratápolis","MG",-20.7445323416667,-46.8621578166667
"617","Presidente Bernardes","MG",-20.7686504666667,-43.1897396666667
"618","Presidente Juscelino","MG",-18.6402000666667,-44.0592272333333
"619","Presidente Kubitschek","MG",-18.6163794,-43.5628566666667
"620","Presidente Olegário","MG",-18.4154999266667,-46.42111984
"621","Prudente de Morais","MG",-19.4770975,-44.1581954
"622","Quartel Geral","MG",-19.271157125,-45.552680025
"623","Queluzito","MG",-20.7416463333333,-43.8815012666667
"624","Raposos","MG",-19.9653989666667,-43.8056636333333
"625","Raul Soares","MG",-20.1026442333333,-42.4542886761905
"626","Recreio","MG",-21.52263684,-42.47234668
"627","Reduto","MG",-20.2434570333333,-41.9843506
"628","Resende Costa","MG",-20.9231648466667,-44.2306290066667
"629","Resplendor","MG",-19.3258556894737,-41.2558200947368
"630","Ressaquinha","MG",-21.0635487,-43.7621076
"631","Riachinho","MG",-16.2287528666667,-46.6576884
"632","Riacho dos Machados","MG",-16.006087075,-43.0435263
"633","Ribeirão Vermelho","MG",-21.1902334,-45.0625317
"634","Ribeirão das Neves","MG",-19.768471025,-44.0850810159091
"635","Rio Acima","MG",-20.0864964,-43.7899924333333
"636","Rio Casca","MG",-20.2139222666667,-42.6568553133333
"637","Rio Doce","MG",-20.2433173,-42.8973856333333
"638","Rio Espera","MG",-20.85612055,-43.4741029
"639","Rio Manso","MG",-20.24827295,-44.31052375
"640","Rio Novo","MG",-21.4779168230769,-43.1249743923077
"641","Rio Paranaíba","MG",-19.1896653928571,-46.2373398785714
"642","Rio Pardo de Minas","MG",-16.57244434,-43.19900106
"643","Rio Piracicaba","MG",-19.92792264,-43.1703219333333
"644","Rio Pomba","MG",-21.2710307285714,-43.1802221785714
"645","Rio Preto","MG",-22.0889680571429,-43.82836315
"646","Rio Vermelho","MG",-18.2931679153846,-43.0086509923077
"647","Rio do Prado","MG",-16.5929085666667,-40.5626084
"648","Ritápolis","MG",-21.0253924,-44.32896
"649","Rochedo de Minas","MG",-21.6285568333333,-43.0186093
"650","Rodeiro","MG",-21.1991019,-42.8696652666667
"651","Romaria","MG",-18.8870682333333,-47.5691989666667
"652","Rosário da Limeira","MG",-20.9713873,-42.50725205
"653","Rubelita","MG",-16.4027857333333,-42.2615431
"654","Rubim","MG",-16.3766909,-40.54102765
"655","Sabará","MG",-19.8891050037037,-43.8104729185185
"656","Sabinópolis","MG",-18.66595826,-43.08121452
"657","Sacramento","MG",-19.8612601733333,-47.4587583666667
"658","Salinas","MG",-15.6984757222222,-42.8288718666667
"659","Salto da Divisa","MG",-16.0045674333333,-39.9424353
"660","Santa Bárbara","MG",-19.8195894705882,-43.3395924705882
"661","Santa Bárbara do Leste","MG",-19.9770239,-42.1443839
"662","Santa Bárbara do Monte Verde","MG",-21.959323225,-43.7026337
"663","Santa Bárbara do Tugúrio","MG",-21.245319125,-43.5580638
"664","Santa Cruz de Minas","MG",-21.12315815,-44.2220794
"665","Santa Cruz de Salinas","MG",-16.0980113333333,-41.7460288
"666","Santa Cruz do Escalvado","MG",-20.2364369,-42.81577572
"667","Santa Efigênia de Minas","MG",-18.8256925,-42.4397391
"668","Santa Fé de Minas","MG",-16.6898160333333,-45.4122673
"669","Santa Helena de Minas","MG",-16.9489173,-40.6811457333333
"670","Santa Juliana","MG",-19.6443801,-47.4658136
"671","Santa Luzia","MG",-19.7704297709677,-43.8665409354839
"672","Santa Margarida","MG",-20.384333975,-42.251534975
"673","Santa Maria de Itabira","MG",-19.4491893333333,-43.1035881333333
"674","Santa Maria do Salto","MG",-16.2470210666667,-40.1484234333333
"675","Santa Maria do Suaçuí","MG",-18.1907615625,-42.41894339375
"676","Santa Rita de Caldas","MG",-22.03093668,-46.3370454466667
"677","Santa Rita de Ibitipoca","MG",-21.56514904,-43.91631676
"678","Santa Rita de Jacutinga","MG",-22.148784825,-44.09350705
"679","Santa Rita de Minas","MG",-19.8768233666667,-42.1333654666667
"680","Santa Rita do Itueto","MG",-19.357857925,-41.380212025
"681","Santa Rita do Sapucaí","MG",-22.2540887,-45.7109891052632
"682","Santa Rosa da Serra","MG",-19.5263614333333,-46.6310588666667
"683","Santa Vitória","MG",-18.8486781333333,-50.1279569
"684","Santana da Vargem","MG",-21.2508255333333,-45.5085285666667
"685","Santana de Cataguases","MG",-21.2890544333333,-42.5618987666667
"686","Santana de Pirapama","MG",-19.0047316,-44.04047905
"687","Santana do Deserto","MG",-21.9500595666667,-43.1636341
"688","Santana do Garambéu","MG",-21.6009927,-44.1067253666667
"689","Santana do Jacaré","MG",-20.9006586666667,-45.1284193333333
"690","Santana do Manhuaçu","MG",-20.10704265,-41.925290675
"691","Santana do Paraíso","MG",-19.36406275,-42.5468599
"692","Santana do Riacho","MG",-19.169147125,-43.717552475
"693","Santana dos Montes","MG",-20.788159875,-43.69002955
"694","Santo Antônio do Amparo","MG",-20.950088275,-44.914523325
"695","Santo Antônio do Aventureiro","MG",-21.7604799,-42.811141625
"696","Santo Antônio do Grama","MG",-20.3173448666667,-42.6085327333333
"697","Santo Antônio do Itambé","MG",-18.4644529,-43.304019625
"698","Santo Antônio do Jacinto","MG",-16.5299331,-40.17849065
"699","Santo Antônio do Monte","MG",-20.07985352,-45.29849136
"700","Santo Antônio do Retiro","MG",-15.3399463333333,-42.6200497666667
"701","Santo Antônio do Rio Abaixo","MG",-19.2335660666667,-43.2532657666667
"702","Santo Hipólito","MG",-18.294186825,-44.221925475
"703","Santos Dumont","MG",-21.4586137384615,-43.5464705576923
"704","Sapucaí-Mirim","MG",-22.7461932,-45.7401242333333
"705","Sardoá","MG",-18.7818861333333,-42.3638431
"706","Sarzedo","MG",-20.02721862,-44.14681952
"707","Sem-Peixe","MG",-20.1037957,-42.8373081
"708","Senador Amaral","MG",-22.5867906666667,-46.1756060333333
"709","Senador Cortes","MG",-21.7997074666667,-42.9442006
"710","Senador Firmino","MG",-20.9162107153846,-43.0979330615385
"711","Senador José Bento","MG",-22.1634925666667,-46.178581
"712","Senador Modestino Gonçalves","MG",-17.9473858333333,-43.2209878333333
"713","Senhora de Oliveira","MG",-20.7952275333333,-43.3420625333333
"714","Senhora do Porto","MG",-18.8944095,-43.0805613333333
"715","Senhora dos Remédios","MG",-21.029963,-43.5827069
"716","Sericita","MG",-20.4736843666667,-42.4817310666667
"717","Seritinga","MG",-21.9102205,-44.5186688666667
"718","Serra Azul de Minas","MG",-18.3617373,-43.1707397666667
"719","Serra da Saudade","MG",-19.4419995,-45.7931810666667
"720","Serra do Salitre","MG",-19.110079275,-46.683794125
"721","Serra dos Aimorés","MG",-17.785331,-40.245392
"722","Serrania","MG",-21.5476000666667,-46.0499492
"723","Serranos","MG",-21.889026,-44.5091701666667
"724","Serranópolis de Minas","MG",-15.8119104333333,-42.8726199666667
"725","Serro","MG",-18.5926642777778,-43.3990756111111
"726","Sete Lagoas","MG",-19.460418846,-44.248788444
"727","Setubinha","MG",-17.5972622333333,-42.1615465
"728","Silveirânia","MG",-21.1596772,-43.2154582333333
"729","Silvianópolis","MG",-22.0289760538462,-45.8370881384615
"730","Simonésia","MG",-20.123069575,-41.998470325
"731","Simão Pereira","MG",-21.9627905666667,-43.3141642666667
"732","Sobrália","MG",-19.2331928,-42.099785175
"733","Soledade de Minas","MG",-22.0580363,-45.0447326
"734","São Bento Abade","MG",-21.5837835666667,-45.0728636666667
"735","São Brás do Suaçuí","MG",-20.6260570333333,-43.9512758666667
"736","São Domingos das Dores","MG",-19.5292927,-42.0123367333333
"737","São Domingos do Prata","MG",-19.8606493388889,-42.9714373944444
"738","São Francisco","MG",-15.947317375,-44.858143935
"739","São Francisco de Paula","MG",-20.7103872,-44.9867660666667
"740","São Francisco de Sales","MG",-19.8571758,-49.7717712333333
"741","São Francisco do Glória","MG",-20.7796607,-42.2895031666667
"742","São Félix de Minas","MG",-18.5913146666667,-41.4883853666667
"743","São Geraldo","MG",-20.920280275,-42.835165275
"744","São Geraldo da Piedade","MG",-18.8577513,-42.2877343333333
"745","São Geraldo do Baixio","MG",-18.9172186333333,-41.3631375
"746","São Gonçalo do Abaeté","MG",-18.33610345,-45.832937925
"747","São Gonçalo do Pará","MG",-19.9836235666667,-44.8581300666667
"748","São Gonçalo do Rio Abaixo","MG",-19.826752,-43.378093775
"749","São Gonçalo do Rio Preto","MG",-18.0038067666667,-43.3871349333333
"750","São Gonçalo do Sapucaí","MG",-21.8905335352941,-45.5932295882353
"751","São Gotardo","MG",-19.3208465882353,-46.0523302647059
"752","São Joaquim de Bicas","MG",-20.04549165,-44.263494875
"753","São José da Barra","MG",-20.7181675666667,-46.3141344666667
"754","São José da Lapa","MG",-19.7005366666667,-43.9609955
"755","São José da Safira","MG",-18.3252859666667,-42.1446753333333
"756","São José da Varginha","MG",-19.7060586666667,-44.5586543666667
"757","São José do Alegre","MG",-22.3276740666667,-45.5271224333333
"758","São José do Divino","MG",-18.4793696333333,-41.3888749666667
"759","São José do Goiabal","MG",-19.9244483333333,-42.7048532666667
"760","São José do Jacuri","MG",-18.2787363,-42.672845
"761","São José do Mantimento","MG",-20.0058962333333,-41.7435441333333
"762","São João Batista do Glória","MG",-20.6390620666667,-46.5076536666667
"763","São João Evangelista","MG",-18.54825222,-42.7671682266667
"764","São João Nepomuceno","MG",-21.5388251857143,-43.0088434
"765","São João da Lagoa","MG",-16.85158055,-44.347563875
"766","São João da Mata","MG",-21.9306228,-45.9284747333333
"767","São João da Ponte","MG",-15.93107505,-44.0163618444444
"768","São João das Missões","MG",-14.8850849666667,-44.0851630666667
"769","São João del Rei","MG",-21.1388168368421,-44.2645276026316
"770","São João do Manhuaçu","MG",-20.393227,-42.1502834333333
"771","São João do Manteninha","MG",-18.7237880666667,-41.1644944333333
"772","São João do Oriente","MG",-19.35433466,-42.15791564
"773","São João do Pacuí","MG",-16.5360774,-44.5243376666667
"774","São João do Paraíso","MG",-15.3165163846154,-42.0175960230769
"775","São Lourenço","MG",-22.1171184904762,-45.051977847619
"776","São Miguel do Anta","MG",-20.7056618666667,-42.7193067666667
"777","São Pedro da União","MG",-21.1307102,-46.6172672333333
"778","São Pedro do Suaçuí","MG",-18.3629798666667,-42.6018403333333
"779","São Pedro dos Ferros","MG",-20.172764825,-42.52548105
"780","São Romão","MG",-16.3685572230769,-45.9924593076923
"781","São Roque de Minas","MG",-20.2452556928571,-46.3664139571429
"782","São Sebastião da Bela Vista","MG",-22.1606020666667,-45.7548842
"783","São Sebastião da Vargem Alegre","MG",-21.0715268666667,-42.6365237666667
"784","São Sebastião do Anta","MG",-19.501231,-41.9828700666667
"785","São Sebastião do Maranhão","MG",-18.08549386,-42.57015974
"786","São Sebastião do Oeste","MG",-20.2283656333333,-45.0147859666667
"787","São Sebastião do Paraíso","MG",-20.9172662862069,-46.9908704
"788","São Sebastião do Rio Preto","MG",-19.2926611666667,-43.1762747333333
"789","São Sebastião do Rio Verde","MG",-22.2189597,-44.9770367333333
"790","São Thomé das Letras","MG",-21.7201884,-44.98440605
"791","São Tiago","MG",-20.903623175,-44.50330285
"792","São Tomás de Aquino","MG",-20.7805833,-47.0942492166667
"793","São Vicente de Minas","MG",-21.6897015333333,-44.4400393333333
"794","Tabuleiro","MG",-21.3612587333333,-43.2468763666667
"795","Taiobeiras","MG",-15.80577172,-42.2321134
"796","Taparuba","MG",-19.764111,-41.6121125
"797","Tapira","MG",-19.9223718333333,-46.8242983333333
"798","Tapiraí","MG",-19.8848823,-46.0194422666667
"799","Taquaraçu de Minas","MG",-19.6655087,-43.6911728333333
"800","Tarumirim","MG",-19.28245116,-42.0069774
"801","Teixeiras","MG",-20.6522058615385,-42.8570477
"802","Teófilo Otoni","MG",-17.8467428666667,-41.4971989962963
"803","Timóteo","MG",-19.5556020130435,-42.6474724217391
"804","Tiradentes","MG",-21.1098511666667,-44.1693596
"805","Tiros","MG",-19.00346435,-45.9634306071429
"806","Tocantins","MG",-21.1770067333333,-43.0226170666667
"807","Tocos do Moji","MG",-22.3707413,-46.0978130333333
"808","Toledo","MG",-22.7432080666667,-46.3741723333333
"809","Tombos","MG",-21.1173179857143,-42.3421314357143
"810","Três Corações","MG",-21.6971775444444,-45.2551579592593
"811","Três Marias","MG",-18.2053796285714,-45.2318011285714
"812","Três Pontas","MG",-21.3750642947368,-45.5213486789474
"813","Tumiritinga","MG",-18.980329525,-41.643542475
"814","Tupaciguara","MG",-18.5976300357143,-48.6968357785714
"815","Turmalina","MG",-17.2859084076923,-42.7318904384615
"816","Turvolândia","MG",-21.8745154333333,-45.7870688666667
"817","Ubaporanga","MG",-19.635009,-42.1072751
"818","Ubaí","MG",-16.299169175,-44.785886375
"819","Uberaba","MG",-19.7500100166667,-47.9329324972222
"820","Uberlândia","MG",-18.9087976,-48.266520998
"821","Ubá","MG",-21.12133158,-42.9428855
"822","Umburatiba","MG",-17.2538794666667,-40.5748738666667
"823","Unaí","MG",-16.3608225172414,-46.9034220068966
"824","União de Minas","MG",-19.5297587333333,-50.3367641666667
"825","Uruana de Minas","MG",-16.0618262333333,-46.2503370333333
"826","Urucuia","MG",-16.12619795,-45.740401225
"827","Urucânia","MG",-20.3515715666667,-42.7387522666667
"828","Vargem Alegre","MG",-19.6043380666667,-42.2981216333333
"829","Vargem Bonita","MG",-20.2785677666667,-46.1492614
"830","Vargem Grande do Rio Pardo","MG",-15.3034356,-42.2474098666667
"831","Varginha","MG",-21.5560049815789,-45.4387179605263
"832","Varjão de Minas","MG",-18.3764024666667,-46.0291417333333
"833","Varzelândia","MG",-15.70303058,-44.0314732
"834","Vazante","MG",-17.98900238,-46.90295052
"835","Verdelândia","MG",-15.5902922666667,-43.6041947666667
"836","Veredinha","MG",-17.397446075,-42.734676625
"837","Vermelho Novo","MG",-20.0391595666667,-42.2675264666667
"838","Veríssimo","MG",-19.6642433666667,-48.309973
"839","Vespasiano","MG",-19.699343156,-43.921584768
"840","Vieiras","MG",-20.8581892,-42.2491727
"841","Virgem da Lapa","MG",-16.8038693333333,-42.3396662
"842","Virginópolis","MG",-18.8194029,-42.7038718846154
"843","Virgolândia","MG",-18.4748231,-42.30721545
"844","Virgínia","MG",-22.3299135666667,-45.0931636333333
"845","Visconde do Rio Branco","MG",-21.0115538736842,-42.8384422947368
"846","Viçosa","MG",-20.7565928566667,-42.8785037933333
"847","Volta Grande","MG",-21.7703683333333,-42.5381392333333
"848","Várzea da Palma","MG",-17.5786279882353,-44.7378746117647
"849","Wenceslau Braz","MG",-22.5340481,-45.3604777
"850","Água Boa","MG",-17.9943467666667,-42.3884301666667
"851","Água Comprida","MG",-20.0567917666667,-48.1088139333333
"852","Águas Formosas","MG",-17.0864086357143,-40.9352861428571
"853","Águas Vermelhas","MG",-15.74723635,-41.458962625
